PJME_MW,dow,doy,year,month,quarter,hour,dom,date,season,year_diff
41086.0,3,32,2007,2,1,20,1,2007-02-01,Winter,0.0
40191.0,3,32,2007,2,1,21,1,2007-02-01,Winter,0.0
38191.0,3,32,2007,2,1,22,1,2007-02-01,Winter,0.0
35424.0,3,32,2007,2,1,23,1,2007-02-01,Winter,0.0
32795.0,4,33,2007,2,1,0,2,2007-02-02,Winter,0.0
30969.0,4,33,2007,2,1,1,2,2007-02-02,Winter,0.0
29985.0,4,33,2007,2,1,2,2,2007-02-02,Winter,0.0
29639.0,4,33,2007,2,1,3,2,2007-02-02,Winter,0.0
29635.0,4,33,2007,2,1,4,2,2007-02-02,Winter,0.0
30217.0,4,33,2007,2,1,5,2,2007-02-02,Winter,0.0
32431.0,4,33,2007,2,1,6,2,2007-02-02,Winter,0.0
36186.0,4,33,2007,2,1,7,2,2007-02-02,Winter,0.0
38204.0,4,33,2007,2,1,8,2,2007-02-02,Winter,0.0
38232.0,4,33,2007,2,1,9,2,2007-02-02,Winter,0.0
37886.0,4,33,2007,2,1,10,2,2007-02-02,Winter,0.0
37637.0,4,33,2007,2,1,11,2,2007-02-02,Winter,0.0
37278.0,4,33,2007,2,1,12,2,2007-02-02,Winter,0.0
36862.0,4,33,2007,2,1,13,2,2007-02-02,Winter,0.0
36494.0,4,33,2007,2,1,14,2,2007-02-02,Winter,0.0
36313.0,4,33,2007,2,1,15,2,2007-02-02,Winter,0.0
36537.0,4,33,2007,2,1,16,2,2007-02-02,Winter,0.0
37600.0,4,33,2007,2,1,17,2,2007-02-02,Winter,0.0
39390.0,4,33,2007,2,1,18,2,2007-02-02,Winter,0.0
39589.0,4,33,2007,2,1,19,2,2007-02-02,Winter,0.0
38711.0,4,33,2007,2,1,20,2,2007-02-02,Winter,0.0
37657.0,4,33,2007,2,1,21,2,2007-02-02,Winter,0.0
36147.0,4,33,2007,2,1,22,2,2007-02-02,Winter,0.0
34091.0,4,33,2007,2,1,23,2,2007-02-02,Winter,0.0
31964.0,5,34,2007,2,1,0,3,2007-02-03,Winter,0.0
30406.0,5,34,2007,2,1,1,3,2007-02-03,Winter,0.0
29557.0,5,34,2007,2,1,2,3,2007-02-03,Winter,0.0
29283.0,5,34,2007,2,1,3,3,2007-02-03,Winter,0.0
29348.0,5,34,2007,2,1,4,3,2007-02-03,Winter,0.0
29884.0,5,34,2007,2,1,5,3,2007-02-03,Winter,0.0
31082.0,5,34,2007,2,1,6,3,2007-02-03,Winter,0.0
32906.0,5,34,2007,2,1,7,3,2007-02-03,Winter,0.0
34361.0,5,34,2007,2,1,8,3,2007-02-03,Winter,0.0
35844.0,5,34,2007,2,1,9,3,2007-02-03,Winter,0.0
36769.0,5,34,2007,2,1,10,3,2007-02-03,Winter,0.0
36794.0,5,34,2007,2,1,11,3,2007-02-03,Winter,0.0
36227.0,5,34,2007,2,1,12,3,2007-02-03,Winter,0.0
35463.0,5,34,2007,2,1,13,3,2007-02-03,Winter,0.0
34710.0,5,34,2007,2,1,14,3,2007-02-03,Winter,0.0
34056.0,5,34,2007,2,1,15,3,2007-02-03,Winter,0.0
33813.0,5,34,2007,2,1,16,3,2007-02-03,Winter,0.0
34490.0,5,34,2007,2,1,17,3,2007-02-03,Winter,0.0
36917.0,5,34,2007,2,1,18,3,2007-02-03,Winter,0.0
38725.0,5,34,2007,2,1,19,3,2007-02-03,Winter,0.0
38479.0,5,34,2007,2,1,20,3,2007-02-03,Winter,0.0
37919.0,5,34,2007,2,1,21,3,2007-02-03,Winter,0.0
36877.0,5,34,2007,2,1,22,3,2007-02-03,Winter,0.0
35267.0,5,34,2007,2,1,23,3,2007-02-03,Winter,0.0
33434.0,6,35,2007,2,1,0,4,2007-02-04,Winter,0.0
31854.0,6,35,2007,2,1,1,4,2007-02-04,Winter,0.0
30999.0,6,35,2007,2,1,2,4,2007-02-04,Winter,0.0
30699.0,6,35,2007,2,1,3,4,2007-02-04,Winter,0.0
30782.0,6,35,2007,2,1,4,4,2007-02-04,Winter,0.0
31134.0,6,35,2007,2,1,5,4,2007-02-04,Winter,0.0
32032.0,6,35,2007,2,1,6,4,2007-02-04,Winter,0.0
33382.0,6,35,2007,2,1,7,4,2007-02-04,Winter,0.0
34407.0,6,35,2007,2,1,8,4,2007-02-04,Winter,0.0
35500.0,6,35,2007,2,1,9,4,2007-02-04,Winter,0.0
36168.0,6,35,2007,2,1,10,4,2007-02-04,Winter,0.0
36317.0,6,35,2007,2,1,11,4,2007-02-04,Winter,0.0
36119.0,6,35,2007,2,1,12,4,2007-02-04,Winter,0.0
35642.0,6,35,2007,2,1,13,4,2007-02-04,Winter,0.0
35175.0,6,35,2007,2,1,14,4,2007-02-04,Winter,0.0
34894.0,6,35,2007,2,1,15,4,2007-02-04,Winter,0.0
34872.0,6,35,2007,2,1,16,4,2007-02-04,Winter,0.0
35795.0,6,35,2007,2,1,17,4,2007-02-04,Winter,0.0
38451.0,6,35,2007,2,1,18,4,2007-02-04,Winter,0.0
39956.0,6,35,2007,2,1,19,4,2007-02-04,Winter,0.0
39487.0,6,35,2007,2,1,20,4,2007-02-04,Winter,0.0
39461.0,6,35,2007,2,1,21,4,2007-02-04,Winter,0.0
38742.0,6,35,2007,2,1,22,4,2007-02-04,Winter,0.0
37771.0,6,35,2007,2,1,23,4,2007-02-04,Winter,0.0
36060.0,0,36,2007,2,1,0,5,2007-02-05,Winter,0.0
34757.0,0,36,2007,2,1,1,5,2007-02-05,Winter,0.0
34397.0,0,36,2007,2,1,2,5,2007-02-05,Winter,0.0
34430.0,0,36,2007,2,1,3,5,2007-02-05,Winter,0.0
34815.0,0,36,2007,2,1,4,5,2007-02-05,Winter,0.0
35882.0,0,36,2007,2,1,5,5,2007-02-05,Winter,0.0
38536.0,0,36,2007,2,1,6,5,2007-02-05,Winter,0.0
43001.0,0,36,2007,2,1,7,5,2007-02-05,Winter,0.0
45062.0,0,36,2007,2,1,8,5,2007-02-05,Winter,0.0
45142.0,0,36,2007,2,1,9,5,2007-02-05,Winter,0.0
45012.0,0,36,2007,2,1,10,5,2007-02-05,Winter,0.0
44846.0,0,36,2007,2,1,11,5,2007-02-05,Winter,0.0
44383.0,0,36,2007,2,1,12,5,2007-02-05,Winter,0.0
43825.0,0,36,2007,2,1,13,5,2007-02-05,Winter,0.0
43206.0,0,36,2007,2,1,14,5,2007-02-05,Winter,0.0
42540.0,0,36,2007,2,1,15,5,2007-02-05,Winter,0.0
42358.0,0,36,2007,2,1,16,5,2007-02-05,Winter,0.0
43372.0,0,36,2007,2,1,17,5,2007-02-05,Winter,0.0
46597.0,0,36,2007,2,1,18,5,2007-02-05,Winter,0.0
47765.5,0,36,2007,2,1,19,5,2007-02-05,Winter,0.0
47765.5,0,36,2007,2,1,20,5,2007-02-05,Winter,0.0
47588.0,0,36,2007,2,1,21,5,2007-02-05,Winter,0.0
45814.0,0,36,2007,2,1,22,5,2007-02-05,Winter,0.0
43029.0,0,36,2007,2,1,23,5,2007-02-05,Winter,0.0
40386.0,1,37,2007,2,1,0,6,2007-02-06,Winter,0.0
38814.0,1,37,2007,2,1,1,6,2007-02-06,Winter,0.0
38194.0,1,37,2007,2,1,2,6,2007-02-06,Winter,0.0
37946.0,1,37,2007,2,1,3,6,2007-02-06,Winter,0.0
38063.0,1,37,2007,2,1,4,6,2007-02-06,Winter,0.0
38928.0,1,37,2007,2,1,5,6,2007-02-06,Winter,0.0
41263.0,1,37,2007,2,1,6,6,2007-02-06,Winter,0.0
45215.0,1,37,2007,2,1,7,6,2007-02-06,Winter,0.0
46742.0,1,37,2007,2,1,8,6,2007-02-06,Winter,0.0
46228.0,1,37,2007,2,1,9,6,2007-02-06,Winter,0.0
45480.0,1,37,2007,2,1,10,6,2007-02-06,Winter,0.0
44741.0,1,37,2007,2,1,11,6,2007-02-06,Winter,0.0
43821.0,1,37,2007,2,1,12,6,2007-02-06,Winter,0.0
42879.0,1,37,2007,2,1,13,6,2007-02-06,Winter,0.0
42114.0,1,37,2007,2,1,14,6,2007-02-06,Winter,0.0
41564.0,1,37,2007,2,1,15,6,2007-02-06,Winter,0.0
41598.0,1,37,2007,2,1,16,6,2007-02-06,Winter,0.0
42710.0,1,37,2007,2,1,17,6,2007-02-06,Winter,0.0
45587.0,1,37,2007,2,1,18,6,2007-02-06,Winter,0.0
47116.0,1,37,2007,2,1,19,6,2007-02-06,Winter,0.0
46602.0,1,37,2007,2,1,20,6,2007-02-06,Winter,0.0
45701.0,1,37,2007,2,1,21,6,2007-02-06,Winter,0.0
43683.0,1,37,2007,2,1,22,6,2007-02-06,Winter,0.0
40658.0,1,37,2007,2,1,23,6,2007-02-06,Winter,0.0
37794.0,2,38,2007,2,1,0,7,2007-02-07,Winter,0.0
36068.0,2,38,2007,2,1,1,7,2007-02-07,Winter,0.0
35280.0,2,38,2007,2,1,2,7,2007-02-07,Winter,0.0
35008.0,2,38,2007,2,1,3,7,2007-02-07,Winter,0.0
35087.0,2,38,2007,2,1,4,7,2007-02-07,Winter,0.0
35969.0,2,38,2007,2,1,5,7,2007-02-07,Winter,0.0
38286.0,2,38,2007,2,1,6,7,2007-02-07,Winter,0.0
41906.0,2,38,2007,2,1,7,7,2007-02-07,Winter,0.0
43651.0,2,38,2007,2,1,8,7,2007-02-07,Winter,0.0
43631.0,2,38,2007,2,1,9,7,2007-02-07,Winter,0.0
43119.0,2,38,2007,2,1,10,7,2007-02-07,Winter,0.0
42660.0,2,38,2007,2,1,11,7,2007-02-07,Winter,0.0
42119.0,2,38,2007,2,1,12,7,2007-02-07,Winter,0.0
41496.0,2,38,2007,2,1,13,7,2007-02-07,Winter,0.0
40969.0,2,38,2007,2,1,14,7,2007-02-07,Winter,0.0
40322.0,2,38,2007,2,1,15,7,2007-02-07,Winter,0.0
40175.0,2,38,2007,2,1,16,7,2007-02-07,Winter,0.0
40985.0,2,38,2007,2,1,17,7,2007-02-07,Winter,0.0
43755.0,2,38,2007,2,1,18,7,2007-02-07,Winter,0.0
45806.0,2,38,2007,2,1,19,7,2007-02-07,Winter,0.0
45529.0,2,38,2007,2,1,20,7,2007-02-07,Winter,0.0
44855.0,2,38,2007,2,1,21,7,2007-02-07,Winter,0.0
43071.0,2,38,2007,2,1,22,7,2007-02-07,Winter,0.0
40437.0,2,38,2007,2,1,23,7,2007-02-07,Winter,0.0
37937.0,3,39,2007,2,1,0,8,2007-02-08,Winter,0.0
36297.0,3,39,2007,2,1,1,8,2007-02-08,Winter,0.0
35655.0,3,39,2007,2,1,2,8,2007-02-08,Winter,0.0
35462.0,3,39,2007,2,1,3,8,2007-02-08,Winter,0.0
35664.0,3,39,2007,2,1,4,8,2007-02-08,Winter,0.0
36470.0,3,39,2007,2,1,5,8,2007-02-08,Winter,0.0
38906.0,3,39,2007,2,1,6,8,2007-02-08,Winter,0.0
43024.0,3,39,2007,2,1,7,8,2007-02-08,Winter,0.0
44494.0,3,39,2007,2,1,8,8,2007-02-08,Winter,0.0
43736.0,3,39,2007,2,1,9,8,2007-02-08,Winter,0.0
43259.0,3,39,2007,2,1,10,8,2007-02-08,Winter,0.0
43060.0,3,39,2007,2,1,11,8,2007-02-08,Winter,0.0
42609.0,3,39,2007,2,1,12,8,2007-02-08,Winter,0.0
41948.0,3,39,2007,2,1,13,8,2007-02-08,Winter,0.0
41332.0,3,39,2007,2,1,14,8,2007-02-08,Winter,0.0
40612.0,3,39,2007,2,1,15,8,2007-02-08,Winter,0.0
40250.0,3,39,2007,2,1,16,8,2007-02-08,Winter,0.0
40908.0,3,39,2007,2,1,17,8,2007-02-08,Winter,0.0
43440.0,3,39,2007,2,1,18,8,2007-02-08,Winter,0.0
45424.0,3,39,2007,2,1,19,8,2007-02-08,Winter,0.0
45257.0,3,39,2007,2,1,20,8,2007-02-08,Winter,0.0
44549.0,3,39,2007,2,1,21,8,2007-02-08,Winter,0.0
42772.0,3,39,2007,2,1,22,8,2007-02-08,Winter,0.0
40086.0,3,39,2007,2,1,23,8,2007-02-08,Winter,0.0
37593.0,4,40,2007,2,1,0,9,2007-02-09,Winter,0.0
36048.0,4,40,2007,2,1,1,9,2007-02-09,Winter,0.0
35373.0,4,40,2007,2,1,2,9,2007-02-09,Winter,0.0
35178.0,4,40,2007,2,1,3,9,2007-02-09,Winter,0.0
35281.0,4,40,2007,2,1,4,9,2007-02-09,Winter,0.0
36043.0,4,40,2007,2,1,5,9,2007-02-09,Winter,0.0
38263.0,4,40,2007,2,1,6,9,2007-02-09,Winter,0.0
42243.0,4,40,2007,2,1,7,9,2007-02-09,Winter,0.0
43647.0,4,40,2007,2,1,8,9,2007-02-09,Winter,0.0
43200.0,4,40,2007,2,1,9,9,2007-02-09,Winter,0.0
42603.0,4,40,2007,2,1,10,9,2007-02-09,Winter,0.0
42113.0,4,40,2007,2,1,11,9,2007-02-09,Winter,0.0
41373.0,4,40,2007,2,1,12,9,2007-02-09,Winter,0.0
40440.0,4,40,2007,2,1,13,9,2007-02-09,Winter,0.0
39749.0,4,40,2007,2,1,14,9,2007-02-09,Winter,0.0
38947.0,4,40,2007,2,1,15,9,2007-02-09,Winter,0.0
38495.0,4,40,2007,2,1,16,9,2007-02-09,Winter,0.0
39049.0,4,40,2007,2,1,17,9,2007-02-09,Winter,0.0
41282.0,4,40,2007,2,1,18,9,2007-02-09,Winter,0.0
42893.0,4,40,2007,2,1,19,9,2007-02-09,Winter,0.0
42321.0,4,40,2007,2,1,20,9,2007-02-09,Winter,0.0
41506.0,4,40,2007,2,1,21,9,2007-02-09,Winter,0.0
40066.0,4,40,2007,2,1,22,9,2007-02-09,Winter,0.0
37889.0,4,40,2007,2,1,23,9,2007-02-09,Winter,0.0
35600.0,5,41,2007,2,1,0,10,2007-02-10,Winter,0.0
33897.0,5,41,2007,2,1,1,10,2007-02-10,Winter,0.0
32954.0,5,41,2007,2,1,2,10,2007-02-10,Winter,0.0
32581.0,5,41,2007,2,1,3,10,2007-02-10,Winter,0.0
32509.0,5,41,2007,2,1,4,10,2007-02-10,Winter,0.0
32790.0,5,41,2007,2,1,5,10,2007-02-10,Winter,0.0
33713.0,5,41,2007,2,1,6,10,2007-02-10,Winter,0.0
35208.0,5,41,2007,2,1,7,10,2007-02-10,Winter,0.0
36467.0,5,41,2007,2,1,8,10,2007-02-10,Winter,0.0
37764.0,5,41,2007,2,1,9,10,2007-02-10,Winter,0.0
38336.0,5,41,2007,2,1,10,10,2007-02-10,Winter,0.0
38240.0,5,41,2007,2,1,11,10,2007-02-10,Winter,0.0
37474.0,5,41,2007,2,1,12,10,2007-02-10,Winter,0.0
36577.0,5,41,2007,2,1,13,10,2007-02-10,Winter,0.0
35590.0,5,41,2007,2,1,14,10,2007-02-10,Winter,0.0
34867.0,5,41,2007,2,1,15,10,2007-02-10,Winter,0.0
34632.0,5,41,2007,2,1,16,10,2007-02-10,Winter,0.0
35225.0,5,41,2007,2,1,17,10,2007-02-10,Winter,0.0
37656.0,5,41,2007,2,1,18,10,2007-02-10,Winter,0.0
39876.0,5,41,2007,2,1,19,10,2007-02-10,Winter,0.0
39733.0,5,41,2007,2,1,20,10,2007-02-10,Winter,0.0
39279.0,5,41,2007,2,1,21,10,2007-02-10,Winter,0.0
38232.0,5,41,2007,2,1,22,10,2007-02-10,Winter,0.0
36792.0,5,41,2007,2,1,23,10,2007-02-10,Winter,0.0
35075.0,6,42,2007,2,1,0,11,2007-02-11,Winter,0.0
33800.0,6,42,2007,2,1,1,11,2007-02-11,Winter,0.0
32986.0,6,42,2007,2,1,2,11,2007-02-11,Winter,0.0
32773.0,6,42,2007,2,1,3,11,2007-02-11,Winter,0.0
32791.0,6,42,2007,2,1,4,11,2007-02-11,Winter,0.0
33147.0,6,42,2007,2,1,5,11,2007-02-11,Winter,0.0
33989.0,6,42,2007,2,1,6,11,2007-02-11,Winter,0.0
35277.0,6,42,2007,2,1,7,11,2007-02-11,Winter,0.0
36176.0,6,42,2007,2,1,8,11,2007-02-11,Winter,0.0
36906.0,6,42,2007,2,1,9,11,2007-02-11,Winter,0.0
37135.0,6,42,2007,2,1,10,11,2007-02-11,Winter,0.0
36783.0,6,42,2007,2,1,11,11,2007-02-11,Winter,0.0
36119.0,6,42,2007,2,1,12,11,2007-02-11,Winter,0.0
35311.0,6,42,2007,2,1,13,11,2007-02-11,Winter,0.0
34435.0,6,42,2007,2,1,14,11,2007-02-11,Winter,0.0
33789.0,6,42,2007,2,1,15,11,2007-02-11,Winter,0.0
33725.0,6,42,2007,2,1,16,11,2007-02-11,Winter,0.0
34499.0,6,42,2007,2,1,17,11,2007-02-11,Winter,0.0
36998.0,6,42,2007,2,1,18,11,2007-02-11,Winter,0.0
39553.0,6,42,2007,2,1,19,11,2007-02-11,Winter,0.0
39673.0,6,42,2007,2,1,20,11,2007-02-11,Winter,0.0
39228.0,6,42,2007,2,1,21,11,2007-02-11,Winter,0.0
37993.0,6,42,2007,2,1,22,11,2007-02-11,Winter,0.0
35846.0,6,42,2007,2,1,23,11,2007-02-11,Winter,0.0
33619.0,0,43,2007,2,1,0,12,2007-02-12,Winter,0.0
32155.0,0,43,2007,2,1,1,12,2007-02-12,Winter,0.0
31426.0,0,43,2007,2,1,2,12,2007-02-12,Winter,0.0
31197.0,0,43,2007,2,1,3,12,2007-02-12,Winter,0.0
31344.0,0,43,2007,2,1,4,12,2007-02-12,Winter,0.0
32154.0,0,43,2007,2,1,5,12,2007-02-12,Winter,0.0
34445.0,0,43,2007,2,1,6,12,2007-02-12,Winter,0.0
38402.0,0,43,2007,2,1,7,12,2007-02-12,Winter,0.0
40250.0,0,43,2007,2,1,8,12,2007-02-12,Winter,0.0
40066.0,0,43,2007,2,1,9,12,2007-02-12,Winter,0.0
39376.0,0,43,2007,2,1,10,12,2007-02-12,Winter,0.0
38807.0,0,43,2007,2,1,11,12,2007-02-12,Winter,0.0
38029.0,0,43,2007,2,1,12,12,2007-02-12,Winter,0.0
37152.0,0,43,2007,2,1,13,12,2007-02-12,Winter,0.0
36531.0,0,43,2007,2,1,14,12,2007-02-12,Winter,0.0
36114.0,0,43,2007,2,1,15,12,2007-02-12,Winter,0.0
35886.0,0,43,2007,2,1,16,12,2007-02-12,Winter,0.0
36751.0,0,43,2007,2,1,17,12,2007-02-12,Winter,0.0
39086.0,0,43,2007,2,1,18,12,2007-02-12,Winter,0.0
40716.0,0,43,2007,2,1,19,12,2007-02-12,Winter,0.0
40413.0,0,43,2007,2,1,20,12,2007-02-12,Winter,0.0
39570.0,0,43,2007,2,1,21,12,2007-02-12,Winter,0.0
37752.0,0,43,2007,2,1,22,12,2007-02-12,Winter,0.0
34993.0,0,43,2007,2,1,23,12,2007-02-12,Winter,0.0
32326.0,1,44,2007,2,1,0,13,2007-02-13,Winter,0.0
30570.0,1,44,2007,2,1,1,13,2007-02-13,Winter,0.0
29699.0,1,44,2007,2,1,2,13,2007-02-13,Winter,0.0
29544.0,1,44,2007,2,1,3,13,2007-02-13,Winter,0.0
29558.0,1,44,2007,2,1,4,13,2007-02-13,Winter,0.0
30358.0,1,44,2007,2,1,5,13,2007-02-13,Winter,0.0
32809.0,1,44,2007,2,1,6,13,2007-02-13,Winter,0.0
36941.0,1,44,2007,2,1,7,13,2007-02-13,Winter,0.0
39077.0,1,44,2007,2,1,8,13,2007-02-13,Winter,0.0
39503.0,1,44,2007,2,1,9,13,2007-02-13,Winter,0.0
39902.0,1,44,2007,2,1,10,13,2007-02-13,Winter,0.0
40299.0,1,44,2007,2,1,11,13,2007-02-13,Winter,0.0
40302.0,1,44,2007,2,1,12,13,2007-02-13,Winter,0.0
40119.0,1,44,2007,2,1,13,13,2007-02-13,Winter,0.0
40261.0,1,44,2007,2,1,14,13,2007-02-13,Winter,0.0
40239.0,1,44,2007,2,1,15,13,2007-02-13,Winter,0.0
40390.0,1,44,2007,2,1,16,13,2007-02-13,Winter,0.0
41282.0,1,44,2007,2,1,17,13,2007-02-13,Winter,0.0
43473.0,1,44,2007,2,1,18,13,2007-02-13,Winter,0.0
44572.0,1,44,2007,2,1,19,13,2007-02-13,Winter,0.0
43901.0,1,44,2007,2,1,20,13,2007-02-13,Winter,0.0
42618.0,1,44,2007,2,1,21,13,2007-02-13,Winter,0.0
40744.0,1,44,2007,2,1,22,13,2007-02-13,Winter,0.0
38122.0,1,44,2007,2,1,23,13,2007-02-13,Winter,0.0
35569.0,2,45,2007,2,1,0,14,2007-02-14,Winter,0.0
33845.0,2,45,2007,2,1,1,14,2007-02-14,Winter,0.0
33060.0,2,45,2007,2,1,2,14,2007-02-14,Winter,0.0
32714.0,2,45,2007,2,1,3,14,2007-02-14,Winter,0.0
32769.0,2,45,2007,2,1,4,14,2007-02-14,Winter,0.0
33289.0,2,45,2007,2,1,5,14,2007-02-14,Winter,0.0
34877.0,2,45,2007,2,1,6,14,2007-02-14,Winter,0.0
37151.0,2,45,2007,2,1,7,14,2007-02-14,Winter,0.0
38499.0,2,45,2007,2,1,8,14,2007-02-14,Winter,0.0
39543.0,2,45,2007,2,1,9,14,2007-02-14,Winter,0.0
40540.0,2,45,2007,2,1,10,14,2007-02-14,Winter,0.0
41025.0,2,45,2007,2,1,11,14,2007-02-14,Winter,0.0
41041.0,2,45,2007,2,1,12,14,2007-02-14,Winter,0.0
40735.0,2,45,2007,2,1,13,14,2007-02-14,Winter,0.0
39977.0,2,45,2007,2,1,14,14,2007-02-14,Winter,0.0
39328.0,2,45,2007,2,1,15,14,2007-02-14,Winter,0.0
39181.0,2,45,2007,2,1,16,14,2007-02-14,Winter,0.0
40075.0,2,45,2007,2,1,17,14,2007-02-14,Winter,0.0
42667.0,2,45,2007,2,1,18,14,2007-02-14,Winter,0.0
44403.0,2,45,2007,2,1,19,14,2007-02-14,Winter,0.0
43900.0,2,45,2007,2,1,20,14,2007-02-14,Winter,0.0
43189.0,2,45,2007,2,1,21,14,2007-02-14,Winter,0.0
41515.0,2,45,2007,2,1,22,14,2007-02-14,Winter,0.0
39034.0,2,45,2007,2,1,23,14,2007-02-14,Winter,0.0
36741.0,3,46,2007,2,1,0,15,2007-02-15,Winter,0.0
35248.0,3,46,2007,2,1,1,15,2007-02-15,Winter,0.0
34603.0,3,46,2007,2,1,2,15,2007-02-15,Winter,0.0
34526.0,3,46,2007,2,1,3,15,2007-02-15,Winter,0.0
34773.0,3,46,2007,2,1,4,15,2007-02-15,Winter,0.0
35722.0,3,46,2007,2,1,5,15,2007-02-15,Winter,0.0
37852.0,3,46,2007,2,1,6,15,2007-02-15,Winter,0.0
41094.0,3,46,2007,2,1,7,15,2007-02-15,Winter,0.0
42652.0,3,46,2007,2,1,8,15,2007-02-15,Winter,0.0
43083.0,3,46,2007,2,1,9,15,2007-02-15,Winter,0.0
42961.0,3,46,2007,2,1,10,15,2007-02-15,Winter,0.0
42695.0,3,46,2007,2,1,11,15,2007-02-15,Winter,0.0
42171.0,3,46,2007,2,1,12,15,2007-02-15,Winter,0.0
41709.0,3,46,2007,2,1,13,15,2007-02-15,Winter,0.0
41214.0,3,46,2007,2,1,14,15,2007-02-15,Winter,0.0
40610.0,3,46,2007,2,1,15,15,2007-02-15,Winter,0.0
40333.0,3,46,2007,2,1,16,15,2007-02-15,Winter,0.0
40790.0,3,46,2007,2,1,17,15,2007-02-15,Winter,0.0
43189.0,3,46,2007,2,1,18,15,2007-02-15,Winter,0.0
45647.0,3,46,2007,2,1,19,15,2007-02-15,Winter,0.0
45528.0,3,46,2007,2,1,20,15,2007-02-15,Winter,0.0
44773.0,3,46,2007,2,1,21,15,2007-02-15,Winter,0.0
43060.0,3,46,2007,2,1,22,15,2007-02-15,Winter,0.0
40638.0,3,46,2007,2,1,23,15,2007-02-15,Winter,0.0
38224.0,4,47,2007,2,1,0,16,2007-02-16,Winter,0.0
36569.0,4,47,2007,2,1,1,16,2007-02-16,Winter,0.0
35918.0,4,47,2007,2,1,2,16,2007-02-16,Winter,0.0
35673.0,4,47,2007,2,1,3,16,2007-02-16,Winter,0.0
35846.0,4,47,2007,2,1,4,16,2007-02-16,Winter,0.0
36653.0,4,47,2007,2,1,5,16,2007-02-16,Winter,0.0
38702.0,4,47,2007,2,1,6,16,2007-02-16,Winter,0.0
42119.0,4,47,2007,2,1,7,16,2007-02-16,Winter,0.0
43397.0,4,47,2007,2,1,8,16,2007-02-16,Winter,0.0
43270.0,4,47,2007,2,1,9,16,2007-02-16,Winter,0.0
42884.0,4,47,2007,2,1,10,16,2007-02-16,Winter,0.0
42493.0,4,47,2007,2,1,11,16,2007-02-16,Winter,0.0
41667.0,4,47,2007,2,1,12,16,2007-02-16,Winter,0.0
40868.0,4,47,2007,2,1,13,16,2007-02-16,Winter,0.0
40354.0,4,47,2007,2,1,14,16,2007-02-16,Winter,0.0
39628.0,4,47,2007,2,1,15,16,2007-02-16,Winter,0.0
39158.0,4,47,2007,2,1,16,16,2007-02-16,Winter,0.0
39414.0,4,47,2007,2,1,17,16,2007-02-16,Winter,0.0
41349.0,4,47,2007,2,1,18,16,2007-02-16,Winter,0.0
43548.0,4,47,2007,2,1,19,16,2007-02-16,Winter,0.0
43068.0,4,47,2007,2,1,20,16,2007-02-16,Winter,0.0
42235.0,4,47,2007,2,1,21,16,2007-02-16,Winter,0.0
40873.0,4,47,2007,2,1,22,16,2007-02-16,Winter,0.0
38741.0,4,47,2007,2,1,23,16,2007-02-16,Winter,0.0
36620.0,5,48,2007,2,1,0,17,2007-02-17,Winter,0.0
35085.0,5,48,2007,2,1,1,17,2007-02-17,Winter,0.0
34226.0,5,48,2007,2,1,2,17,2007-02-17,Winter,0.0
33816.0,5,48,2007,2,1,3,17,2007-02-17,Winter,0.0
33663.0,5,48,2007,2,1,4,17,2007-02-17,Winter,0.0
33902.0,5,48,2007,2,1,5,17,2007-02-17,Winter,0.0
34811.0,5,48,2007,2,1,6,17,2007-02-17,Winter,0.0
36166.0,5,48,2007,2,1,7,17,2007-02-17,Winter,0.0
37074.0,5,48,2007,2,1,8,17,2007-02-17,Winter,0.0
37994.0,5,48,2007,2,1,9,17,2007-02-17,Winter,0.0
38020.0,5,48,2007,2,1,10,17,2007-02-17,Winter,0.0
37671.0,5,48,2007,2,1,11,17,2007-02-17,Winter,0.0
36710.0,5,48,2007,2,1,12,17,2007-02-17,Winter,0.0
35556.0,5,48,2007,2,1,13,17,2007-02-17,Winter,0.0
34605.0,5,48,2007,2,1,14,17,2007-02-17,Winter,0.0
33900.0,5,48,2007,2,1,15,17,2007-02-17,Winter,0.0
33938.0,5,48,2007,2,1,16,17,2007-02-17,Winter,0.0
34666.0,5,48,2007,2,1,17,17,2007-02-17,Winter,0.0
36493.0,5,48,2007,2,1,18,17,2007-02-17,Winter,0.0
38172.0,5,48,2007,2,1,19,17,2007-02-17,Winter,0.0
37643.0,5,48,2007,2,1,20,17,2007-02-17,Winter,0.0
36910.0,5,48,2007,2,1,21,17,2007-02-17,Winter,0.0
35735.0,5,48,2007,2,1,22,17,2007-02-17,Winter,0.0
34157.0,5,48,2007,2,1,23,17,2007-02-17,Winter,0.0
32333.0,6,49,2007,2,1,0,18,2007-02-18,Winter,0.0
30818.0,6,49,2007,2,1,1,18,2007-02-18,Winter,0.0
29965.0,6,49,2007,2,1,2,18,2007-02-18,Winter,0.0
29626.0,6,49,2007,2,1,3,18,2007-02-18,Winter,0.0
29516.0,6,49,2007,2,1,4,18,2007-02-18,Winter,0.0
29687.0,6,49,2007,2,1,5,18,2007-02-18,Winter,0.0
30322.0,6,49,2007,2,1,6,18,2007-02-18,Winter,0.0
31310.0,6,49,2007,2,1,7,18,2007-02-18,Winter,0.0
32039.0,6,49,2007,2,1,8,18,2007-02-18,Winter,0.0
33179.0,6,49,2007,2,1,9,18,2007-02-18,Winter,0.0
